15.000000,0.000000,1.000000,1.000000,3.000000,0.000000,7.000000,0.600000,0.000000
18.000000,1.000000,2.000000,1.000000,1.000000,0.000000,7.000000,0.444444,0.000000
18.000000,1.000000,0.000000,1.000000,2.000000,0.000000,5.000000,0.333333,1.000000
17.000000,1.000000,0.000000,0.000000,1.000000,0.000000,6.000000,0.529412,0.000000
16.000000,1.000000,1.000000,0.000000,2.000000,0.000000,8.000000,0.687500,0.000000
12.000000,2.000000,0.000000,0.000000,1.000000,0.000000,7.000000,0.583333,0.000000
14.000000,1.000000,1.000000,1.000000,1.000000,0.000000,6.000000,0.357143,0.000000
20.000000,1.000000,0.000000,4.000000,1.000000,0.000000,6.000000,0.550000,0.000000
9.000000,2.000000,0.000000,0.000000,1.000000,0.000000,4.000000,0.333333,1.000000
23.000000,2.000000,2.000000,5.000000,2.000000,0.000000,6.000000,0.391304,0.000000
13.000000,2.000000,0.000000,0.000000,2.000000,0.000000,6.000000,0.461538,0.000000
17.000000,1.000000,0.000000,0.000000,1.000000,0.000000,6.000000,0.529412,0.000000
43.000000,2.000000,9.000000,10.000000,1.000000,0.000000,6.000000,0.488372,0.000000
15.000000,2.000000,0.000000,1.000000,1.000000,0.000000,6.000000,0.600000,0.000000
23.000000,3.000000,4.000000,5.000000,2.000000,0.000000,6.000000,0.434783,0.000000
33.000000,1.000000,9.000000,9.000000,2.000000,0.000000,6.000000,0.363636,1.000000
53.000000,0.000000,12.000000,19.000000,-1.000000,0.000000,5.000000,0.283019,1.000000
15.000000,0.000000,3.000000,1.000000,1.000000,0.000000,6.000000,0.266667,0.000000
9.000000,1.000000,0.000000,0.000000,1.000000,0.000000,7.000000,0.777778,0.000000
12.000000,3.000000,0.000000,2.000000,2.000000,0.000000,7.000000,0.500000,0.000000
23.000000,0.000000,5.000000,3.000000,2.000000,0.000000,7.000000,0.173913,0.000000
13.000000,1.000000,0.000000,1.000000,2.000000,0.000000,6.000000,0.538462,0.000000
22.000000,0.000000,1.000000,2.000000,2.000000,0.000000,9.000000,0.409091,0.000000
10.000000,2.000000,1.000000,0.000000,2.000000,0.000000,8.000000,0.200000,0.000000
10.000000,6.000000,1.000000,1.000000,2.000000,0.000000,9.000000,0.400000,0.000000
13.000000,6.000000,0.000000,1.000000,3.000000,0.000000,8.000000,0.461538,0.000000
12.000000,4.000000,0.000000,0.000000,1.000000,0.000000,7.000000,0.833333,0.000000
20.000000,1.000000,1.000000,2.000000,1.000000,0.000000,7.000000,0.600000,0.000000
10.000000,3.000000,0.000000,0.000000,2.000000,0.000000,6.000000,0.200000,0.000000
19.000000,7.000000,0.000000,2.000000,1.000000,0.000000,5.000000,0.473684,1.000000
21.000000,6.000000,5.000000,4.000000,2.000000,0.000000,8.000000,0.238095,0.000000
16.000000,7.000000,2.000000,0.000000,1.000000,0.000000,6.000000,0.500000,0.000000
13.000000,9.000000,0.000000,2.000000,2.000000,0.000000,7.000000,0.538462,0.000000
13.000000,11.000000,0.000000,2.000000,2.000000,0.000000,6.000000,0.461538,0.000000
16.000000,3.000000,0.000000,0.000000,2.000000,0.000000,8.000000,0.562500,0.000000
9.000000,4.000000,1.000000,1.000000,2.000000,0.000000,6.000000,0.555556,0.000000
11.000000,2.000000,1.000000,0.000000,2.000000,0.000000,6.000000,0.636364,0.000000
12.000000,2.000000,0.000000,0.000000,2.000000,0.000000,6.000000,0.583333,0.000000
12.000000,0.000000,0.000000,0.000000,2.000000,0.000000,6.000000,0.666667,0.000000
29.000000,0.000000,3.000000,7.000000,1.000000,0.000000,6.000000,0.310345,0.000000
11.000000,3.000000,0.000000,2.000000,2.000000,0.000000,7.000000,0.636364,0.000000
35.000000,4.000000,3.000000,9.000000,1.000000,0.000000,7.000000,0.514286,0.000000
36.000000,3.000000,3.000000,14.000000,1.000000,0.000000,6.000000,0.416667,0.000000
19.000000,1.000000,0.000000,0.000000,2.000000,0.000000,5.000000,0.473684,1.000000
11.000000,0.000000,0.000000,0.000000,2.000000,0.000000,9.000000,0.454545,0.000000
9.000000,2.000000,0.000000,0.000000,3.000000,0.000000,7.000000,0.666667,0.000000
13.000000,1.000000,2.000000,1.000000,1.000000,0.000000,8.000000,0.384615,0.000000
37.000000,0.000000,7.000000,11.000000,2.000000,0.000000,5.000000,0.567568,1.000000
26.000000,3.000000,4.000000,10.000000,1.000000,0.000000,6.000000,0.653846,0.000000
27.000000,4.000000,5.000000,11.000000,1.000000,0.000000,6.000000,0.518519,0.000000
40.000000,0.000000,5.000000,7.000000,2.000000,0.000000,7.000000,0.300000,0.000000
23.000000,3.000000,0.000000,2.000000,2.000000,0.000000,8.000000,0.521739,0.000000
33.000000,0.000000,1.000000,14.000000,1.000000,0.000000,8.000000,0.212121,0.000000
16.000000,1.000000,0.000000,0.000000,2.000000,0.000000,6.000000,0.437500,0.000000
7.000000,3.000000,0.000000,0.000000,2.000000,0.000000,9.000000,0.714286,0.000000
11.000000,2.000000,0.000000,0.000000,2.000000,0.000000,10.000000,0.363636,0.000000
13.000000,0.000000,2.000000,1.000000,2.000000,0.000000,9.000000,0.615385,0.000000
47.000000,0.000000,6.000000,13.000000,-1.000000,0.000000,4.000000,0.425532,1.000000
19.000000,6.000000,3.000000,3.000000,2.000000,0.000000,6.000000,0.368421,0.000000
10.000000,4.000000,0.000000,2.000000,2.000000,0.000000,6.000000,0.500000,0.000000
78.000000,2.000000,6.000000,26.000000,-1.000000,0.000000,4.000000,0.538462,1.000000
16.000000,3.000000,2.000000,2.000000,2.000000,0.000000,8.000000,0.625000,0.000000
13.000000,3.000000,0.000000,4.000000,2.000000,0.000000,8.000000,0.538462,0.000000
13.000000,4.000000,0.000000,1.000000,2.000000,0.000000,8.000000,0.846154,0.000000
8.000000,6.000000,1.000000,1.000000,2.000000,0.000000,7.000000,0.625000,0.000000
19.000000,4.000000,1.000000,3.000000,1.000000,0.000000,6.000000,0.631579,0.000000
72.000000,3.000000,10.000000,30.000000,2.000000,0.000000,5.000000,0.347222,1.000000
15.000000,1.000000,1.000000,1.000000,2.000000,0.000000,9.000000,0.600000,0.000000
18.000000,0.000000,0.000000,2.000000,1.000000,0.000000,6.000000,0.666667,0.000000
13.000000,2.000000,0.000000,2.000000,1.000000,0.000000,8.000000,0.230769,0.000000
35.000000,2.000000,6.000000,13.000000,1.000000,0.000000,7.000000,0.400000,0.000000
52.000000,1.000000,2.000000,16.000000,-1.000000,0.000000,4.000000,0.576923,1.000000
